ID,PERIOD,GAME_CLOCK,GAME_CLOCK_SECONDS,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,PLAYER,PLAYER_ID,DEFENDER,DEFENDER_ID,PLAYER_HEIGHT,DEFENDER_HEIGHT,HEIGHT_DIFF,PLAYER_AGE,DEFENDER_AGE,AGE_DIFF,PLAYER_WEIGHT,DEFENDER_WEIGHT,WEIGHT_DIFF,PLAYER_EXPERIENCE,DEFENDER_EXPERIENCE,EXPERIENCE_DIFF,SHOT_RESULT
18986,4,11:18,678.0,4.4,0,0.8,6.15696,0,2.65176,gasol,132,len,207,212.5,212.5,0.0,30.0,22.0,8.0,114.75,117.0,-2.25,6.0,1.0,5.0,0
6117,4,5:22,322.0,9.3,0,1.0,6.21792,0,1.2801600000000002,morris,246,dalembert,89,205.0,207.5,-2.5,26.0,34.0,-8.0,110.25,114.75,-4.5,3.0,12.0,-9.0,0
12732,3,4:04,244.0,20.5,0,0.9,7.40664,1,1.34112,harris,152,beverley,38,187.5,182.5,5.0,32.0,27.0,5.0,86.4,83.25,3.1500000000000057,10.0,2.0,8.0,1
2623,4,3:55,235.0,9.3,2,4.7,2.01168,0,0.39624,harris,152,shumpert,301,202.5,192.5,10.0,23.0,25.0,-2.0,105.75,99.0,6.75,3.0,3.0,0.0,0
4917,4,2:12,132.0,11.0,16,12.4,0.67056,0,1.15824,lillard,210,duncan,108,187.5,207.5,-20.0,25.0,39.0,-14.0,87.75,112.5,-24.75,2.0,17.0,-15.0,1
12446,3,7:24,444.0,17.3,0,0.6,0.57912,0,0.09144,green,144,kaman,189,195.0,210.0,-15.0,28.0,33.0,-5.0,96.75,119.25,-22.5,5.0,11.0,-6.0,1
18232,3,0:45,45.0,13.3,6,6.4,4.84632,0,0.70104,butler,60,price,278,197.5,185.0,12.5,35.0,29.0,6.0,102.6,81.45,21.14999999999999,12.0,5.0,7.0,1
12500,4,9:37,577.0,8.9,2,5.0,3.71856,0,1.2192,gasol,132,landry,201,212.5,202.5,10.0,30.0,32.0,-2.0,114.75,111.6,3.1500000000000057,6.0,7.0,-1.0,0
14821,1,0:49,49.0,7.7,0,0.8,6.736080000000001,1,3.93192,harris,152,chandler,72,195.0,212.5,-17.5,24.0,33.0,-9.0,98.55,108.0,-9.450000000000005,0.0,13.0,-13.0,1
16980,4,5:42,342.0,4.2,0,1.0,3.74904,0,1.15824,jefferson,180,bosh,49,205.0,207.5,-2.5,30.0,31.0,-1.0,130.05,105.75,24.30000000000001,10.0,11.0,-1.0,0
807,3,1:01,61.0,10.8,0,0.7,6.797040000000001,1,0.85344,green,144,stauskas,310,197.5,195.0,2.5,25.0,22.0,3.0,103.5,92.25,11.25,2.0,0.0,2.0,1
3357,1,1:54,114.0,12.0,0,1.1,8.290560000000001,1,1.12776,curry,88,schroder,295,187.5,182.5,5.0,27.0,22.0,5.0,85.5,77.4,8.099999999999994,5.0,1.0,4.0,0
18799,1,2:56,176.0,3.3,2,2.5,4.02336,0,1.31064,james,179,dunleavy,109,200.0,202.5,-2.5,31.0,35.0,-4.0,112.5,103.5,9.0,11.0,12.0,-1.0,0
9527,1,7:59,479.0,15.9,0,0.9,7.498080000000001,1,1.58496,aldridge,7,gay,133,207.5,200.0,7.5,30.0,29.0,1.0,117.0,103.5,13.5,8.0,8.0,0.0,1
3820,1,8:39,519.0,12.5,0,2.4,6.096,0,1.58496,davis,92,drummond,106,205.0,207.5,-2.5,22.0,22.0,0.0,113.85,125.55,-11.700000000000005,2.0,2.0,0.0,0
13376,2,10:41,641.0,1.3,1,1.8,6.76656,1,1.2801600000000002,morris,246,snell,307,202.5,197.5,5.0,26.0,24.0,2.0,105.75,90.0,15.75,3.0,1.0,2.0,1
9534,4,6:43,403.0,13.0,1,2.0,7.89432,1,1.2801600000000002,lillard,210,paul,269,187.5,180.0,7.5,25.0,30.0,-5.0,87.75,78.75,9.0,2.0,9.0,-7.0,1
10386,1,4:10,250.0,18.5,6,5.7,2.0726400000000003,0,0.06096,green,144,smith,306,197.5,205.0,-7.5,25.0,24.0,1.0,103.5,112.5,-9.0,2.0,3.0,-1.0,0
16070,6,0:37,37.0,9.8,0,0.7,4.4196,0,1.43256,jefferson,180,lee,206,205.0,192.5,12.5,30.0,30.0,0.0,130.05,90.0,40.05000000000001,10.0,6.0,4.0,0
8728,3,8:41,521.0,10.5,6,5.4,2.8956,0,0.6096,johnson,185,allen,8,197.5,202.5,-5.0,34.0,26.0,8.0,108.0,117.0,-9.0,13.0,3.0,10.0,0
3816,2,0:20,20.0,9.6,0,0.6,6.67512,0,1.6459200000000005,aldridge,7,jordan,187,207.5,207.5,0.0,30.0,27.0,3.0,117.0,119.25,-2.25,8.0,6.0,2.0,1
19295,4,5:32,332.0,7.6,7,5.5,6.492240000000001,0,0.9144,anderson,12,sefolosha,298,195.0,197.5,-2.5,33.0,31.0,2.0,99.0,99.0,0.0,5.0,8.0,-3.0,0
3328,1,7:29,449.0,6.6,1,2.2,2.5603200000000004,0,0.39624,thompson,319,allen,8,197.5,202.5,-5.0,25.0,26.0,-1.0,96.75,117.0,-20.25,3.0,3.0,0.0,0
776,1,9:11,551.0,16.9,0,0.8,7.55904,1,3.38328,green,144,frye,127,197.5,207.5,-10.0,25.0,32.0,-7.0,103.5,114.75,-11.25,2.0,8.0,-6.0,0
15992,4,5:20,320.0,4.0,5,5.2,5.91312,0,1.0668,johnson,185,jones,186,197.5,195.0,2.5,34.0,35.0,-1.0,108.0,101.25,6.75,13.0,10.0,3.0,0
10029,2,6:14,374.0,11.0,3,3.0,6.1874400000000005,0,1.31064,jefferson,180,hickson,162,197.5,202.5,-5.0,35.0,27.0,8.0,104.85,108.9,-4.050000000000011,13.0,6.0,7.0,0
1474,2,0:54,54.0,13.0,0,0.8,7.74192,1,1.7373600000000002,curry,88,jackson,178,187.5,187.5,0.0,27.0,25.0,2.0,85.5,93.6,-8.099999999999994,5.0,3.0,2.0,0
9908,2,2:28,148.0,13.4,4,4.0,0.54864,0,1.0668,thompson,319,turner,320,197.5,207.5,-10.0,25.0,26.0,-1.0,96.75,114.75,-18.0,3.0,1.0,2.0,1
10308,2,0:57,57.0,7.5,2,4.8,1.40208,0,0.70104,gasol,132,vucevic,324,210.0,210.0,0.0,35.0,25.0,10.0,112.5,117.0,-4.5,13.0,3.0,10.0,1
5925,4,8:21,501.0,9.5,1,2.0,1.76784,0,0.39624,butler,60,ayres,20,197.5,202.5,-5.0,26.0,28.0,-2.0,99.0,108.0,-9.0,3.0,4.0,-1.0,1
13108,1,8:17,497.0,16.1,1,1.8,5.39496,0,0.7924800000000001,barnes,26,deng,97,197.5,202.5,-5.0,35.0,30.0,5.0,101.7,99.0,2.700000000000003,11.0,10.0,1.0,1
8338,4,5:10,310.0,16.2,0,1.6,0.12192,0,0.94488,morris,246,hill,163,205.0,187.5,17.5,26.0,29.0,-3.0,110.25,84.6,25.65000000000001,3.0,6.0,-3.0,1
10444,4,4:40,280.0,7.7,0,0.8,6.21792,0,2.37744,aldridge,7,adams,1,207.5,192.5,15.0,30.0,21.0,9.0,117.0,94.05,22.950000000000003,8.0,0.0,8.0,1
14174,2,2:27,147.0,13.5,0,0.4,1.6764,0,0.7924800000000001,gasol,132,hill,163,210.0,187.5,22.5,35.0,29.0,6.0,112.5,84.6,27.90000000000001,13.0,6.0,7.0,1
13627,2,9:19,559.0,4.7,8,7.0,3.44424,0,1.09728,johnson,185,jefferson,180,197.5,205.0,-7.5,34.0,30.0,4.0,108.0,130.05,-22.05000000000001,13.0,10.0,3.0,1
8429,3,1:56,116.0,17.9,0,0.5,5.76072,0,1.4935200000000002,williams,328,holiday,165,182.5,190.0,-7.5,33.0,25.0,8.0,89.1,92.25,-3.1500000000000057,11.0,5.0,6.0,0
7599,4,8:22,502.0,8.0,3,3.4,3.71856,0,1.31064,davis,92,black,40,202.5,202.5,0.0,29.0,24.0,5.0,130.05,112.5,17.55000000000001,7.0,0.0,7.0,0
2681,4,8:20,500.0,9.2,0,1.4,7.28472,1,2.0726400000000003,morris,246,deng,97,202.5,202.5,0.0,26.0,30.0,-4.0,105.75,99.0,6.75,3.0,10.0,-7.0,0
17702,1,0:35,35.0,20.0,4,4.0,7.37616,1,0.3048,williams,328,thomas,318,182.5,172.5,10.0,33.0,26.0,7.0,89.1,83.25,5.849999999999994,11.0,3.0,8.0,0
1044,3,2:00,120.0,16.1,6,7.6,7.68096,1,1.46304,james,179,jones,186,200.0,195.0,5.0,31.0,35.0,-4.0,112.5,101.25,11.25,11.0,10.0,1.0,1
6440,4,11:12,672.0,18.2,2,2.7,2.80416,0,0.5181600000000001,butler,60,haslem,153,197.5,200.0,-2.5,36.0,35.0,1.0,96.75,105.75,-9.0,11.0,11.0,0.0,0
1254,1,11:26,686.0,12.4,1,1.5,1.76784,0,1.09728,chandler,72,hamilton,148,200.0,197.5,2.5,28.0,25.0,3.0,101.25,99.0,2.25,7.0,3.0,4.0,0
17298,1,8:09,489.0,11.2,2,2.2,1.76784,0,0.0,barnes,26,hayward,156,200.0,200.0,0.0,23.0,25.0,-2.0,94.5,101.7,-7.200000000000003,2.0,4.0,-2.0,1
6760,2,5:33,333.0,14.9,0,1.0,7.650480000000001,1,1.6764,thompson,319,leonard,208,197.5,197.5,0.0,25.0,24.0,1.0,96.75,103.5,-6.75,3.0,3.0,0.0,0
17306,1,1:33,93.0,12.9,2,4.0,6.096,0,1.58496,green,144,green,144,197.5,195.0,2.5,29.0,28.0,1.0,92.25,96.75,-4.5,7.0,5.0,2.0,0
15134,4,2:48,168.0,11.1,3,2.7,0.9144,0,1.55448,williams,328,gobert,137,182.5,212.5,-30.0,33.0,23.0,10.0,89.1,110.25,-21.15000000000001,11.0,1.0,10.0,1
5050,3,7:12,432.0,9.8,2,2.1,1.92024,0,0.3048,johnson,185,carter-williams,69,197.5,195.0,2.5,34.0,24.0,10.0,108.0,85.5,22.5,13.0,1.0,12.0,1
6797,4,0:58,58.0,13.4,0,0.7,7.25424,1,1.24968,thompson,319,martin,222,197.5,197.5,0.0,25.0,31.0,-6.0,96.75,99.0,-2.25,3.0,6.0,-3.0,0
14311,1,7:44,464.0,10.3,4,4.2,1.9812,0,1.31064,barnes,26,nowitzki,260,200.0,210.0,-10.0,23.0,37.0,-14.0,94.5,110.25,-15.75,2.0,16.0,-14.0,1
11714,2,9:37,577.0,18.2,1,1.8,7.28472,1,1.4935200000000002,anderson,12,smith,306,195.0,205.0,-10.0,33.0,24.0,9.0,99.0,112.5,-13.5,5.0,3.0,2.0,1
67,4,4:26,266.0,15.3,1,1.8,5.273040000000001,0,1.24968,thompson,319,turner,320,197.5,207.5,-10.0,25.0,26.0,-1.0,96.75,114.75,-18.0,3.0,1.0,2.0,0
3785,1,4:15,255.0,13.2,0,0.8,6.00456,0,1.79832,gasol,132,dalembert,89,210.0,207.5,2.5,35.0,34.0,1.0,112.5,114.75,-2.25,13.0,12.0,1.0,0
17711,1,0:02,2.0,0.3,6,11.7,4.29768,0,1.03632,hill,163,butler,60,197.5,197.5,0.0,24.0,35.0,-11.0,101.25,102.6,-1.3499999999999943,1.0,12.0,-11.0,0
11250,1,4:03,243.0,15.9,6,5.3,1.40208,0,0.70104,lillard,210,gordon,140,187.5,202.5,-15.0,25.0,20.0,5.0,87.75,99.0,-11.25,2.0,0.0,2.0,1
6345,2,5:19,319.0,12.2,0,1.0,5.76072,0,2.04216,butler,60,stephenson,311,197.5,192.5,5.0,26.0,25.0,1.0,99.0,103.5,-4.5,3.0,4.0,-1.0,0
14593,3,0:30,30.0,18.2,3,3.3,7.37616,1,1.31064,green,144,rivers,286,195.0,190.0,5.0,28.0,23.0,5.0,96.75,90.0,6.75,5.0,2.0,3.0,0
8898,3,9:42,582.0,18.3,0,0.9,7.10184,1,2.04216,green,144,ingles,175,202.5,200.0,2.5,29.0,28.0,1.0,105.75,101.7,4.049999999999997,6.0,0.0,6.0,0
14594,3,0:58,58.0,7.9,10,9.8,4.63296,0,0.7924800000000001,green,144,butler,60,197.5,197.5,0.0,29.0,35.0,-6.0,92.25,102.6,-10.349999999999994,7.0,12.0,-5.0,0
6352,3,2:22,142.0,18.2,4,4.3,0.36576,0,0.9144,harden,150,love,214,192.5,205.0,-12.5,26.0,27.0,-1.0,99.0,112.95,-13.950000000000005,5.0,6.0,-1.0,1
12809,3,4:13,253.0,21.6,2,2.4,1.7373600000000002,0,0.67056,james,179,bazemore,33,200.0,192.5,7.5,31.0,26.0,5.0,112.5,90.45,22.05,11.0,2.0,9.0,1
12731,3,8:22,502.0,7.7,1,5.8,2.16408,0,0.27432,davis,92,bonner,46,205.0,205.0,0.0,22.0,35.0,-13.0,113.85,105.75,8.099999999999994,2.0,10.0,-8.0,0
14728,3,4:37,277.0,9.0,0,0.7,6.03504,0,1.43256,aldridge,7,monroe,244,207.5,207.5,0.0,30.0,25.0,5.0,117.0,119.25,-2.25,8.0,4.0,4.0,0
17073,1,10:54,654.0,17.6,0,1.1,0.39624,0,1.70688,johnson,185,sullinger,314,202.5,202.5,0.0,28.0,23.0,5.0,112.5,117.0,-4.5,5.0,2.0,3.0,0
6123,4,1:41,101.0,11.4,0,0.2,0.57912,0,0.8229600000000001,chandler,72,sessions,300,212.5,187.5,25.0,33.0,29.0,4.0,108.0,85.5,22.5,13.0,7.0,6.0,1
8642,4,2:05,125.0,10.9,4,5.0,4.17576,0,0.7924800000000001,aldridge,7,horford,168,207.5,205.0,2.5,30.0,29.0,1.0,117.0,110.25,6.75,8.0,7.0,1.0,1
13464,1,9:15,555.0,8.9,3,4.1,1.6764,0,0.57912,johnson,185,sullinger,314,202.5,202.5,0.0,28.0,23.0,5.0,108.0,117.0,-9.0,9.0,2.0,7.0,0
19654,4,9:06,546.0,9.7,4,6.7,1.31064,0,0.0,morris,246,dudley,107,202.5,197.5,5.0,26.0,30.0,-4.0,105.75,101.25,4.5,3.0,7.0,-4.0,1
4418,1,1:02,62.0,14.0,2,2.1,4.20624,0,0.6096,green,144,beverley,38,197.5,182.5,15.0,29.0,27.0,2.0,92.25,83.25,9.0,7.0,2.0,5.0,0
16612,2,0:09,9.0,4.2,25,19.7,5.24256,0,0.8229600000000001,harris,152,burke,58,187.5,182.5,5.0,32.0,23.0,9.0,86.4,85.95,0.4500000000000028,10.0,1.0,9.0,0
834,2,2:29,149.0,8.5,2,2.4,1.92024,0,0.762,morris,246,boozer,48,205.0,202.5,2.5,26.0,34.0,-8.0,110.25,116.1,-5.849999999999994,3.0,12.0,-9.0,0
17670,4,8:28,508.0,16.7,7,6.8,2.10312,0,0.57912,curry,88,exum,116,187.5,195.0,-7.5,27.0,20.0,7.0,85.5,85.5,0.0,5.0,0.0,5.0,0
9166,1,1:51,111.0,5.6,1,2.3,5.273040000000001,0,0.21336,aldridge,7,bledsoe,43,207.5,182.5,25.0,30.0,26.0,4.0,117.0,85.5,31.5,8.0,4.0,4.0,0
7275,3,8:23,503.0,19.0,0,0.6,0.67056,0,0.85344,chandler,72,babbitt,21,212.5,202.5,10.0,33.0,26.0,7.0,108.0,101.25,6.75,13.0,4.0,9.0,1
6261,3,3:23,203.0,6.7,0,2.2,4.84632,0,1.40208,anderson,12,mayo,225,195.0,192.5,2.5,33.0,28.0,5.0,99.0,94.5,4.5,5.0,6.0,-1.0,0
11730,1,5:12,312.0,2.7,1,3.7,3.901440000000001,0,1.46304,gasol,132,mozgov,249,212.5,212.5,0.0,30.0,29.0,1.0,114.75,123.75,-9.0,6.0,4.0,2.0,1
568,1,2:10,130.0,5.4,0,1.1,5.120640000000001,0,1.40208,johnson,185,plumlee,274,202.5,207.5,-5.0,28.0,25.0,3.0,108.0,110.25,-2.25,9.0,1.0,8.0,1
4652,3,0:52,52.0,3.8,0,1.0,7.802880000000001,1,1.2801600000000002,williams,328,price,278,182.5,185.0,-2.5,29.0,29.0,0.0,78.75,81.45,-2.700000000000003,9.0,5.0,4.0,0
364,2,8:06,486.0,16.1,0,1.0,7.74192,1,1.43256,chandler,72,stephenson,311,200.0,192.5,7.5,28.0,25.0,3.0,101.25,103.5,-2.25,7.0,4.0,3.0,0
538,1,11:04,664.0,20.9,2,2.9,1.15824,0,2.22504,james,179,gordon,140,200.0,202.5,-2.5,31.0,20.0,11.0,112.5,99.0,13.5,11.0,0.0,11.0,1
5040,4,8:52,532.0,14.9,0,0.2,7.10184,0,1.524,morris,246,ross,291,202.5,197.5,5.0,26.0,24.0,2.0,105.75,92.7,13.049999999999995,3.0,2.0,1.0,1
13131,3,3:29,209.0,24.0,0,0.2,0.7924800000000001,0,0.57912,butler,60,kaman,189,197.5,210.0,-12.5,26.0,33.0,-7.0,99.0,119.25,-20.25,3.0,11.0,-8.0,1
14832,4,0:24,24.0,10.6,0,0.8,7.58952,1,2.25552,thompson,319,felton,120,197.5,182.5,15.0,25.0,31.0,-6.0,96.75,92.25,4.5,3.0,9.0,-6.0,0
17001,3,6:39,399.0,16.0,0,1.3,4.75488,0,1.0668,jefferson,180,drummond,106,205.0,207.5,-2.5,30.0,22.0,8.0,130.05,125.55,4.500000000000014,10.0,2.0,8.0,0
7126,1,6:17,377.0,15.8,2,5.6,3.10896,0,0.8229600000000001,green,144,matthews,223,202.5,192.5,10.0,29.0,29.0,0.0,105.75,99.0,6.75,6.0,5.0,1.0,1
12094,3,1:49,109.0,15.2,6,6.0,6.431280000000001,0,1.58496,williams,328,james,179,182.5,205.0,-22.5,29.0,30.0,-1.0,78.75,108.0,-29.25,9.0,2.0,7.0,1
13999,3,6:53,413.0,15.4,3,3.4,7.955280000000001,1,2.4384,lillard,210,ibaka,172,187.5,205.0,-17.5,25.0,26.0,-1.0,87.75,105.75,-18.0,2.0,5.0,-3.0,1
19054,1,9:36,576.0,14.7,1,3.0,7.62,1,1.79832,james,179,leonard,208,200.0,197.5,2.5,31.0,24.0,7.0,112.5,103.5,9.0,11.0,3.0,8.0,1
15360,3,7:52,472.0,12.6,0,3.7,4.54152,0,0.94488,jefferson,180,noah,256,205.0,207.5,-2.5,30.0,30.0,0.0,130.05,103.5,26.55000000000001,10.0,7.0,3.0,0
3098,1,1:42,102.0,5.4,1,3.0,5.21208,0,1.55448,gasol,132,lopez,213,212.5,210.0,2.5,30.0,27.0,3.0,114.75,123.75,-9.0,6.0,6.0,0.0,0
210,3,4:25,265.0,18.1,1,2.0,3.26136,0,1.2801600000000002,green,144,mirotic,242,202.5,205.0,-2.5,29.0,24.0,5.0,105.75,99.0,6.75,6.0,0.0,6.0,0
371,4,2:51,171.0,17.8,0,0.8,5.36448,0,1.7373600000000002,gasol,132,kaman,189,212.5,210.0,2.5,30.0,33.0,-3.0,114.75,119.25,-4.5,6.0,11.0,-5.0,1
17028,1,5:59,359.0,12.7,0,1.2,1.03632,0,1.24968,morris,246,bennett,37,205.0,200.0,5.0,26.0,22.0,4.0,110.25,110.25,0.0,3.0,1.0,2.0,1
6868,1,6:19,379.0,15.5,0,0.8,1.70688,0,0.1524,chandler,72,asik,18,212.5,210.0,2.5,33.0,29.0,4.0,108.0,114.75,-6.75,13.0,4.0,9.0,0
11342,1,8:44,524.0,10.2,0,0.3,7.37616,1,1.40208,butler,60,lee,206,197.5,192.5,5.0,26.0,30.0,-4.0,99.0,90.0,9.0,3.0,6.0,-3.0,0
14855,2,1:28,88.0,18.4,0,0.7,7.345680000000001,1,1.03632,thompson,319,bogdanovic,44,197.5,200.0,-2.5,25.0,26.0,-1.0,96.75,97.2,-0.4500000000000028,3.0,0.0,3.0,1
4816,3,11:23,683.0,7.6,0,0.7,7.37616,1,1.31064,green,144,morris,246,195.0,190.0,5.0,28.0,24.0,4.0,96.75,85.5,11.25,5.0,3.0,2.0,0
14827,3,9:01,541.0,19.2,6,5.1,2.62128,0,0.9144,curry,88,burke,58,187.5,182.5,5.0,27.0,23.0,4.0,85.5,85.95,-0.4500000000000028,5.0,1.0,4.0,1
18305,4,5:18,318.0,13.6,0,0.7,7.7724,1,1.31064,green,144,carroll,67,195.0,200.0,-5.0,28.0,29.0,-1.0,96.75,96.75,0.0,5.0,5.0,0.0,0
8316,2,2:27,147.0,20.5,1,1.0,8.138160000000001,1,2.49936,johnson,185,sullinger,314,197.5,202.5,-5.0,34.0,23.0,11.0,108.0,117.0,-9.0,13.0,2.0,11.0,0
18703,3,10:46,646.0,3.9,0,4.2,7.68096,1,0.762,chandler,72,morris,246,200.0,190.0,10.0,28.0,24.0,4.0,101.25,85.5,15.75,7.0,3.0,4.0,0
15531,1,8:17,497.0,23.3,0,0.6,1.24968,0,0.57912,morris,246,drummond,106,205.0,207.5,-2.5,26.0,22.0,4.0,110.25,125.55,-15.299999999999995,3.0,2.0,1.0,1
5811,1,5:10,310.0,2.1,1,2.9,2.1336,0,0.12192,hill,163,bennett,37,205.0,200.0,5.0,28.0,22.0,6.0,105.75,110.25,-4.5,5.0,1.0,4.0,1
5830,4,8:47,527.0,15.1,4,3.0,3.44424,0,0.94488,curry,88,thomas,318,187.5,172.5,15.0,27.0,26.0,1.0,85.5,83.25,2.25,5.0,3.0,2.0,1
15563,2,0:32,32.0,12.4,13,11.5,8.56488,1,1.0668,harden,150,joseph,188,192.5,187.5,5.0,26.0,24.0,2.0,99.0,86.85,12.150000000000006,5.0,3.0,2.0,0
11533,4,5:16,316.0,19.8,5,4.6,1.70688,0,0.27432,green,144,koufos,198,197.5,210.0,-12.5,29.0,26.0,3.0,92.25,119.25,-27.0,7.0,6.0,1.0,0
3660,4,5:30,330.0,6.6,0,0.8,6.21792,0,2.31648,aldridge,7,hickson,162,207.5,202.5,5.0,30.0,27.0,3.0,117.0,108.9,8.099999999999994,8.0,6.0,2.0,0
10195,2,5:19,319.0,13.5,2,4.3,1.12776,0,0.18288,johnson,185,butler,60,197.5,197.5,0.0,34.0,35.0,-1.0,108.0,102.6,5.400000000000006,13.0,12.0,1.0,1
16498,3,0:36,36.0,12.5,2,5.4,4.6634400000000005,0,1.18872,gasol,132,aldridge,7,212.5,207.5,5.0,30.0,30.0,0.0,114.75,117.0,-2.25,6.0,8.0,-2.0,1
6905,2,3:45,225.0,10.7,5,7.3,5.76072,0,1.24968,johnson,185,butler,60,197.5,197.5,0.0,34.0,35.0,-1.0,108.0,102.6,5.400000000000006,13.0,12.0,1.0,0
18780,3,3:10,190.0,15.0,0,1.5,0.54864,0,0.12192,butler,60,chandler,72,197.5,212.5,-15.0,26.0,33.0,-7.0,99.0,108.0,-9.0,3.0,13.0,-10.0,0
16304,6,3:07,187.0,4.4,2,5.8,6.21792,0,1.03632,johnson,185,pachulia,264,197.5,207.5,-10.0,34.0,31.0,3.0,108.0,121.5,-13.5,13.0,11.0,2.0,0
10919,2,2:39,159.0,6.3,0,1.1,0.70104,0,1.61544,gasol,132,rondo,289,212.5,182.5,30.0,30.0,29.0,1.0,114.75,83.7,31.05,6.0,8.0,-2.0,1
11946,2,1:21,81.0,20.5,4,4.4,1.70688,0,0.6096,harden,150,butler,60,192.5,197.5,-5.0,26.0,35.0,-9.0,99.0,102.6,-3.5999999999999943,5.0,12.0,-7.0,1
17081,4,10:05,605.0,10.9,0,0.8,7.07136,1,2.16408,morris,246,ennis,114,202.5,187.5,15.0,26.0,21.0,5.0,105.75,87.3,18.450000000000003,3.0,0.0,3.0,1
11549,1,4:54,294.0,2.6,5,5.2,7.43712,1,0.8229600000000001,johnson,185,griffin,145,197.5,205.0,-7.5,34.0,26.0,8.0,108.0,112.95,-4.950000000000003,13.0,4.0,9.0,0
1433,4,4:25,265.0,16.5,6,8.0,6.03504,0,0.5181600000000001,curry,88,rubio,292,187.5,197.5,-10.0,27.0,23.0,4.0,85.5,87.75,-2.25,5.0,1.0,4.0,0
14970,1,6:04,364.0,8.0,0,0.9,5.425440000000001,0,0.7315200000000001,jefferson,180,harkless,151,205.0,202.5,2.5,30.0,22.0,8.0,130.05,96.75,33.30000000000001,10.0,2.0,8.0,1
3722,2,4:30,270.0,14.0,0,1.1,5.1816,0,1.76784,gasol,132,lopez,213,210.0,210.0,0.0,35.0,27.0,8.0,112.5,123.75,-11.25,13.0,6.0,7.0,0
14202,4,2:45,165.0,11.7,15,11.4,7.802880000000001,1,2.10312,curry,88,noah,256,187.5,207.5,-20.0,27.0,30.0,-3.0,85.5,103.5,-18.0,5.0,7.0,-2.0,0
14384,3,10:59,659.0,4.6,2,2.4,2.8956,0,0.5181600000000001,gasol,132,chandler,72,210.0,212.5,-2.5,35.0,33.0,2.0,112.5,108.0,4.5,13.0,13.0,0.0,1
10973,3,6:06,366.0,14.3,1,2.5,7.55904,1,0.97536,gay,133,barnes,26,200.0,200.0,0.0,29.0,23.0,6.0,103.5,94.5,9.0,8.0,2.0,6.0,0
13026,5,2:16,136.0,10.1,0,1.1,6.8580000000000005,1,1.43256,green,144,noah,256,197.5,207.5,-10.0,25.0,30.0,-5.0,103.5,103.5,0.0,2.0,7.0,-5.0,0
10571,1,8:38,518.0,13.1,1,2.2,3.1394400000000005,0,1.00584,chandler,72,ariza,16,200.0,200.0,0.0,28.0,30.0,-2.0,101.25,96.75,4.5,7.0,10.0,-3.0,1
14007,1,7:05,425.0,7.5,4,3.2,2.49936,0,0.03048,barnes,26,valanciunas,321,200.0,210.0,-10.0,23.0,23.0,0.0,94.5,119.25,-24.75,2.0,2.0,0.0,0
6926,3,8:35,515.0,12.0,14,10.2,5.54736,0,1.9812,james,179,barnes,26,200.0,200.0,0.0,31.0,23.0,8.0,112.5,94.5,18.0,11.0,2.0,9.0,0
336,3,10:18,618.0,17.1,0,1.0,7.74192,1,1.24968,thompson,319,roberson,287,197.5,197.5,0.0,25.0,24.0,1.0,96.75,94.5,2.25,3.0,1.0,2.0,0
10189,1,7:58,478.0,11.0,0,1.2,5.059680000000001,0,1.85928,gasol,132,duncan,108,212.5,207.5,5.0,30.0,39.0,-9.0,114.75,112.5,2.25,6.0,17.0,-11.0,0
19428,4,5:57,357.0,17.0,0,1.0,7.07136,1,1.92024,green,144,ennis,114,202.5,187.5,15.0,29.0,21.0,8.0,105.75,87.3,18.450000000000003,6.0,0.0,6.0,1
15471,4,1:17,77.0,12.2,0,0.4,0.33528,0,0.70104,johnson,185,caldwell-pope,64,202.5,192.5,10.0,28.0,22.0,6.0,108.0,92.25,15.75,9.0,1.0,8.0,1
17384,3,0:06,6.0,4.3,0,0.6,7.28472,1,1.8288,green,144,henderson,158,197.5,192.5,5.0,29.0,28.0,1.0,92.25,96.75,-4.5,7.0,5.0,2.0,1
11807,2,10:28,628.0,9.9,2,2.4,2.65176,0,1.00584,green,144,garnett,131,197.5,207.5,-10.0,29.0,39.0,-10.0,92.25,108.0,-15.75,7.0,19.0,-12.0,0
5039,1,6:51,411.0,24.0,1,1.0,0.3048,0,1.03632,green,144,gortat,141,202.5,207.5,-5.0,29.0,31.0,-2.0,105.75,108.0,-2.25,6.0,7.0,-1.0,1
3111,2,8:13,493.0,6.3,2,2.8,4.48056,0,0.7924800000000001,anderson,12,hummel,170,205.0,200.0,5.0,27.0,26.0,1.0,108.0,96.75,11.25,6.0,1.0,5.0,0
17885,4,3:02,182.0,9.0,7,5.9,3.2918400000000005,0,0.8229600000000001,gay,133,morris,246,200.0,190.0,10.0,29.0,24.0,5.0,103.5,85.5,18.0,8.0,3.0,5.0,0
11086,2,8:43,523.0,14.3,1,2.1,2.22504,0,0.54864,morris,246,arthur,17,205.0,202.5,2.5,26.0,27.0,-1.0,110.25,105.75,4.5,3.0,5.0,-2.0,0
13649,1,0:37,37.0,12.1,0,2.0,1.31064,0,0.97536,butler,60,mclemore,233,197.5,192.5,5.0,26.0,22.0,4.0,99.0,87.75,11.25,3.0,1.0,2.0,0
